"manifest_row_id","table_path","pk_column","pk_value","batch_id","write_action","formal_premerge_presence","old_review_status","new_review_status","review_promotion_included","semantic_status_after","semantic_status_preserved","exclusion_reason","package_review","independent_signoff","freeze_binding_status","evidence_basis"
"LCM-M2W2-AWS-PKG-0235","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN1-CHIP-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0236","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF2-CHIP-INT8","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0237","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF2-CHIP-MIXED","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0238","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF2-CHIP-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0239","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-MX","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0240","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-MIXED","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0241","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0242","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-MX","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0243","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-MIXED","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0244","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0245","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-VECTOR-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0246","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-SCALAR-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0247","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF1-NCV1-VECTOR-GENERIC-FLOAT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0248","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF1-NCV1-SCALAR-GENERIC-FLOAT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0249","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-FP8-GENERIC","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0250","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_status=unreviewed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0251","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-INF2-HBM-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_status=unreviewed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0252","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_status=unreviewed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0253","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_status=unreviewed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0254","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_status=unreviewed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0255","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW-A","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0256","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW-B","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0257","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-INF2-HBM-BW-A","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0258","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-INF2-HBM-BW-B","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0259","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY-A","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0260","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY-B","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0261","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW-A","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0262","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW-B","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0263","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT-A","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0264","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT-B","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0265","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-COUNT-A01-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0266","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-CHIP-INT8-PEAK-A01-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0267","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-CHIP-FP16BF16-PEAK-A01-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0268","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-DRAM-CAPACITY-A01-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0269","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-DRAM-BW-A01-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0270","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-TENSOR-FP16BF16-A02-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0271","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-VECTOR-OPS-CYCLE-A02-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0272","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-SCALAR-OPS-CYCLE-A02-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0273","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NCV2-COUNT-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0274","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NCV2-COUNT-A05-2","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0275","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-INT8-PEAK-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0276","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-MIXED-PEAK-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0277","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-FP32-PEAK-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0278","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-CAPACITY-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0279","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-CAPACITY-A05-2","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0280","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-BW-GIB-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","extraction_status=source_checked","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0281","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-BW-GB-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","extraction_status=source_checked","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0282","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-DMA-BW-A03-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0283","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-DMA-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0284","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CC-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0285","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NEURONLINK-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0286","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-NCV2-COUNT-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0287","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-NCV2-COUNT-A05-2","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0288","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-CHIP-INT8-PEAK-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0289","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-CHIP-MIXED-PEAK-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0290","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-CHIP-FP32-PEAK-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0291","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-HBM-CAPACITY-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0292","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-HBM-CAPACITY-A05-2","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0293","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-HBM-BW-GIB-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","extraction_status=source_checked","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0294","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-HBM-BW-GB-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","extraction_status=source_checked","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0295","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-DMA-BW-A04-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0296","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-DMA-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0297","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-CC-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0298","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-NEURONLINK-COUNT-A05-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0299","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN3-NCV4-COUNT-A06-1","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","extraction_status=source_checked","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
