"signoff_row_id","target_path","pk_column","pk_value","source_path","source_file_hash_match","source_bytes_match","source_pk_count","source_line_hash_match","current_formal_pk_count","aws_authorized_write_intersection_count","aws_matching_signoff_ids","formal_table_change_since_old_baseline","current_formal_table_sha256","result"
"MI455X-SIGN-0152","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-AVAILABILITY","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0153","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-POWER","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0154","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-ACCUMULATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0155","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-PHYSICAL-ACCUM","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0156","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0157","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-HBM-INTERFACE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0158","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-DIE-AREA","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0159","数据/field-requirements.csv","requirement_id","REQ-M2W3-AMD-MI455X-RUNTIME-VERSION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/field-requirements.csv","yes","yes","1","yes","0","0","","changed","de19ee1e1a3beecdf3658d4c8b302e60d43eaaf9e58acfbd369388992eb9afb2","no_conflict"
"MI455X-SIGN-0160","数据/links.csv","link_id","LINK-M2W3-AMD-MI455X-CPU-GPU","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/links.csv","yes","yes","1","yes","0","0","","changed","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","no_conflict"
"MI455X-SIGN-0161","数据/links.csv","link_id","LINK-M2W3-AMD-MI455X-SCALEUP-UALOE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/links.csv","yes","yes","1","yes","0","0","","changed","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","no_conflict"
"MI455X-SIGN-0162","数据/links.csv","link_id","LINK-M2W3-AMD-MI455X-SCALEOUT-UALINK","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/links.csv","yes","yes","1","yes","0","0","","changed","71dc144abeae14c1607c75ef060f0305aa910e05823159ce4dca1b5105e9b51e","no_conflict"
"MI455X-SIGN-0163","数据/memory-levels.csv","memory_level_id","COMP-M2W3-AMD-MI455X-HBM4","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/memory-levels.csv","yes","yes","1","yes","0","0","","changed","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","no_conflict"
"MI455X-SIGN-0164","数据/memory-levels.csv","memory_level_id","COMP-M2W3-AMD-MI455X-L2","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/memory-levels.csv","yes","yes","1","yes","0","0","","changed","e1e6f95da738de7ae3c673ebd66707e2ddf13c411afd72c6383fd375697398fa","no_conflict"
"MI455X-SIGN-0165","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-OCP-MXFP4-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0166","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-OCP-MXFP6-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0167","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-OCP-MXFP8-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0168","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-OCP-FP8-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0169","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP16-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0170","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP16-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0171","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP32-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0172","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP32-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0173","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP64-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0174","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-FP64-VECTOR","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0175","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-INT8-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0176","数据/precision-paths.csv","precision_path_id","PPATH-M2W3-AMD-MI455X-BF16-MATRIX","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/precision-paths.csv","yes","yes","1","yes","0","0","","changed","477cc547e061fd7fd2d418c38ee4c74eb56c17ec70df956666040fde04292431","no_conflict"
"MI455X-SIGN-0177","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-AVAILABILITY","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0178","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-POWER","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0179","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-ACCUMULATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0180","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-PHYSICAL-ACCUM","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0181","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0182","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-HBM-INTERFACE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0183","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-DIE-AREA","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0184","最小参考资料库/search-log.csv","search_id","SEARCH-M2W3-AMD-MI455X-RUNTIME-VERSION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-log.csv","yes","yes","1","yes","0","0","","changed","f7c501584f0b685b26aaaa913a9fd975e4d94474a9fac38b95d74fe0513bc23d","no_conflict"
"MI455X-SIGN-0185","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-AVAILABILITY-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0186","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-AVAILABILITY-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0187","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-AVAILABILITY-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0188","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-AVAILABILITY-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0189","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-POWER-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0190","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-POWER-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0191","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-POWER-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0192","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-POWER-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0193","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-ACCUMULATION-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0194","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-ACCUMULATION-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0195","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-ACCUMULATION-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0196","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-ACCUMULATION-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0197","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0198","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0199","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0200","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0201","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0202","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0203","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0204","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0205","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0206","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0207","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0208","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0209","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-DIE-AREA-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0210","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-DIE-AREA-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0211","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-DIE-AREA-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0212","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-DIE-AREA-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0213","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0214","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0215","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-MI400","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0216","最小参考资料库/search-results.csv","search_result_id","SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-CDNA5","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","yes","yes","1","yes","0","0","","changed","92aec74a85406ffa96c826348ffe298dba702639ecdf956160bf655db48cc40f","no_conflict"
"MI455X-SIGN-0217","最小参考资料库/selection-members.csv","selection_member_id","SELMEM-M2W3-AMD-MI455X-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/selection-members.csv","yes","yes","1","yes","0","0","","changed","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","no_conflict"
"MI455X-SIGN-0218","最小参考资料库/selection-members.csv","selection_member_id","SELMEM-M2W3-AMD-MI455X-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/selection-members.csv","yes","yes","1","yes","0","0","","changed","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","no_conflict"
"MI455X-SIGN-0219","最小参考资料库/selection-members.csv","selection_member_id","SELMEM-M2W3-AMD-MI400-MODULE-PHYSICAL","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/selection-members.csv","yes","yes","1","yes","0","0","","changed","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","no_conflict"
"MI455X-SIGN-0220","最小参考资料库/selection-members.csv","selection_member_id","SELMEM-M2W3-AMD-CDNA5-RELATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/selection-members.csv","yes","yes","1","yes","0","0","","changed","073cba4b5671f2273f75e99a355259444c7c28c2a2da4006b19535b3f030ce0b","no_conflict"
"MI455X-SIGN-0221","最小参考资料库/selection-runs.csv","selection_run_id","SELRUN-M2W3-AMD-MI455X-20260813","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/selection-runs.csv","yes","yes","1","yes","0","0","","changed","4397260840ab286e7d4274f963eb037eb70a2dfd951ac55d43fdd35aa85e7ee0","no_conflict"
"MI455X-SIGN-0222","最小参考资料库/source-coverage.csv","coverage_id","COV-M2W3-AMD-MI455X-PRODUCT-BY-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-coverage.csv","yes","yes","1","yes","0","0","","changed","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","no_conflict"
"MI455X-SIGN-0223","最小参考资料库/source-coverage.csv","coverage_id","COV-M2W3-AMD-MI455X-BROCHURE-BY-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-coverage.csv","yes","yes","1","yes","0","0","","changed","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","no_conflict"
"MI455X-SIGN-0224","最小参考资料库/source-coverage.csv","coverage_id","COV-M2W3-AMD-MI400-NOT-EQUIV-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-coverage.csv","yes","yes","1","yes","0","0","","changed","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","no_conflict"
"MI455X-SIGN-0225","最小参考资料库/source-coverage.csv","coverage_id","COV-M2W3-AMD-CDNA5-NOT-EQUIV-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-coverage.csv","yes","yes","1","yes","0","0","","changed","88bf789e45a70271bab97a4f1d69034e675418bf340c82d01751d50f07e8ba21","no_conflict"
"MI455X-SIGN-0226","最小参考资料库/source-endpoints.csv","endpoint_id","END-M2W3-AMD-MI455X-PRODUCT-REMOTE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-endpoints.csv","yes","yes","1","yes","0","0","","changed","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","no_conflict"
"MI455X-SIGN-0227","最小参考资料库/source-endpoints.csv","endpoint_id","END-M2W3-AMD-MI455X-PRODUCT-SNAPSHOT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-endpoints.csv","yes","yes","1","yes","0","0","","changed","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","no_conflict"
"MI455X-SIGN-0228","最小参考资料库/source-endpoints.csv","endpoint_id","END-M2W3-AMD-MI455X-BROCHURE-REMOTE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-endpoints.csv","yes","yes","1","yes","0","0","","changed","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","no_conflict"
