"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SPARSITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SPARSITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SPARSITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SPARSITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SPARSITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SPARSITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PHYSICAL-ACCUM-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PHYSICAL-ACCUM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PHYSICAL-ACCUM-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PHYSICAL-ACCUM","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SATURATION-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SATURATION-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SPARSITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SPARSITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SPARSITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SPARSITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SPARSITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SPARSITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PHYSICAL-ACCUM-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PHYSICAL-ACCUM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PHYSICAL-ACCUM-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PHYSICAL-ACCUM","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
