"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PHYSICAL-ACCUM for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-PHYSICAL-ACCUM|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SPARSITY","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-SPARSITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SPARSITY for Ampere Binary to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-SPARSITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SUBNORMAL","","","","","PPATH-R1-GA100-AMPERE-TENSOR-BINARY","","","FIELD-NUM-SUBNORMAL","not_applicable","Subnormal floating-point handling is not applicable to the Ampere Binary to INT32 integer/binary operand path.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-BINARY|FIELD-NUM-SUBNORMAL|not_applicable","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-OUTPUT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PHYSICAL-ACCUM","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PHYSICAL-ACCUM for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-PHYSICAL-ACCUM|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-PRODUCT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-ROUNDING","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SATURATION","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-GRANULARITY","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SCALING-MODE","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SPARSITY","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-SPARSITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SPARSITY for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-SPARSITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16-SUBNORMAL","","","","","PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for Ampere FP16 to FP16.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-FP16-ACC16|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-OUTPUT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-PHYSICAL-ACCUM","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PHYSICAL-ACCUM for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-PHYSICAL-ACCUM|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-PRODUCT","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-ROUNDING","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-SATURATION","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-GRANULARITY","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-MODE","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere INT4 to INT32.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-INT4-SUBNORMAL","","","","","PPATH-R1-GA100-AMPERE-TENSOR-INT4","","","FIELD-NUM-SUBNORMAL","not_applicable","Subnormal floating-point handling is not applicable to the Ampere INT4 to INT32 integer/binary operand path.","completed","2026-08-21","precision_path|PPATH-R1-GA100-AMPERE-TENSOR-INT4|FIELD-NUM-SUBNORMAL|not_applicable","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-OUTPUT","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-PHYSICAL-ACCUM","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PHYSICAL-ACCUM for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-PHYSICAL-ACCUM|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-PRODUCT","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-ROUNDING","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-SATURATION","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-GRANULARITY","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-MODE","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-R1-GA100-TENSOR-FP16-DENSE-SUBNORMAL","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for GA100 dense FP16 to FP32 per-SM.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PCIE-PROTOCOL","","","LINK-R1-GA100-PCIE4-X16","","","","","FIELD-INT-PROTOCOL","value_available","","completed","2026-08-21","R1GA100|link|LINK-R1-GA100-PCIE4-X16|FIELD-INT-PROTOCOL","draft","Supporting staged fact_id: FACT-R1-GA100-PCIE-PROTOCOL"
"REQ-R1-GA100-PHY-AREA","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-DIE-AREA","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-DIE-AREA","draft","Supporting staged fact_id: FACT-R1-GA100-PHY-AREA"
"REQ-R1-GA100-PHY-CLOCK","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-CLOCK","not_found","A100 1.41 GHz boost is product-conditioned and not a full-design clock.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-CLOCK","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-COOLING","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-COOLING","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-COOLING","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-DIE-COUNT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-DIE-COUNT","pending_verification","Do not infer count one from object_type or die photography.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-DIE-COUNT","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-FORM-FACTOR","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-FORM-FACTOR","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-FORM-FACTOR","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-FOUNDRY","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-FOUNDRY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-FOUNDRY","draft","Supporting staged fact_id: FACT-R1-GA100-PHY-FOUNDRY"
"REQ-R1-GA100-PHY-HBM-INTERFACE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-HBM-INTERFACE","pending_verification","Twelve 512-bit controllers do not authorize a silently derived total interface width.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-HBM-INTERFACE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-HBM-STACKS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-HBM-STACKS","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-HBM-STACKS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-INTERPOSER","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-INTERPOSER","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-INTERPOSER","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-PACKAGE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-PACKAGE","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-PACKAGE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-POWER","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-POWER","not_found","Published 250 W, 300 W, and 400 W values apply to cards or modules.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-POWER","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-PROCESS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-PROCESS","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-PROCESS","draft","Supporting staged fact_id: FACT-R1-GA100-PHY-PROCESS"
"REQ-R1-GA100-PHY-TRANSISTORS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-TRANSISTORS","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-TRANSISTORS","draft","Supporting staged fact_id: FACT-R1-GA100-PHY-TRANSISTORS"
"REQ-R1-GA100-RAS-BIST","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-TELEMETRY-BIST","not_found","Driver telemetry and field diagnostics do not prove an on-die BIST structure.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-TELEMETRY-BIST","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-RAS-CKPT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CHECKPOINT-RESTART","pending_verification","MIG migration concepts do not prove delivered general checkpoint and restart.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CHECKPOINT-RESTART","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-RAS-CONTAINMENT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-FAULT-ISOLATION","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-FAULT-ISOLATION","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-CONTAINMENT"
"REQ-R1-GA100-RAS-DETECTION","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-ERROR-DETECTION","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-ERROR-DETECTION","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-DETECTION"
"REQ-R1-GA100-RAS-DPO","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CAPABILITY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CAPABILITY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-DPO"
"REQ-R1-GA100-RAS-RECOVERY","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-RECOVERY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-RECOVERY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-RECOVERY"
"REQ-R1-GA100-RAS-ROW-REMAP","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CORRECTION-REPLAY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CORRECTION-REPLAY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-ROW-REMAP"
"REQ-R1-GA100-RAS-SDE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-SILENT-DATA-ERROR","not_found","Memory ECC and link protection do not establish Tensor or CUDA datapath silent-error coverage.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-SILENT-DATA-ERROR","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-REG-AGGREGATION","","COMP-R1-GA100-REG","","","","","","FIELD-MEM-AGGREGATION-VALIDITY","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-REG|FIELD-MEM-AGGREGATION-VALIDITY","draft","Supporting staged fact_id: FACT-R1-GA100-REG-AGGREGATION"
"REQ-R1-GA100-REG-CAPACITY-PER-SM","","COMP-R1-GA100-REG","","","","","","FIELD-MEM-CAPACITY","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-REG|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-R1-GA100-REG-CAPACITY-PER-SM"
