"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-M2NA-AVAIL-0145","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-READ-TRANSFER-PER-CYCLE","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-L2|FIELD-MEM-READ-TRANSFER-PER-CYCLE","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-L2-READ. The fact uses canonical byte/cycle; COND-M2NA-CDNA4-L2-READ retains the per-channel scope."
"REQ-M2NA-AVAIL-0146","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-WRITE-TRANSFER-PER-CYCLE","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-L2|FIELD-MEM-WRITE-TRANSFER-PER-CYCLE","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-L2-WRITE. The fact uses canonical byte/cycle; COND-M2NA-CDNA4-L2-WRITE retains the per-channel scope."
"REQ-M2NA-AVAIL-0147","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-CONSISTENCY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-L2|FIELD-MEM-CONSISTENCY","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-L2-CONSISTENCY"
"REQ-M2NA-AVAIL-0148","","","","","","CAP-M2NA-CDNA4-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-SPARSE-LEVEL"
"REQ-M2NA-AVAIL-0149","","","","","","CAP-M2NA-CDNA4-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-SOFTMAX|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-SOFTMAX-LEVEL"
"REQ-M2NA-AVAIL-0150","","","","","","CAP-M2NA-CDNA4-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-SOFTMAX|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-SOFTMAX-DETAIL"
"REQ-M2NA-AVAIL-0151","","","","","","CAP-M2NA-CDNA4-CONVERT","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-CONVERT|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-CONVERT-LEVEL"
"REQ-M2NA-AVAIL-0152","","","LINK-M2NA-CDNA4-IF-PKG","","","","","FIELD-INT-PROTOCOL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA4-IF-PKG|FIELD-INT-PROTOCOL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-IF-PROTOCOL"
"REQ-M2NA-AVAIL-0153","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-SW-PROGRAMMING-MODEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-SW"
"REQ-M2NA-AVAIL-0154","","COMP-M2NA-CDNA5-WGP","","","","","","FIELD-COMP-EXECUTION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-WGP|FIELD-COMP-EXECUTION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-WGP-EXEC"
"REQ-M2NA-AVAIL-0155","","COMP-M2NA-CDNA5-VECTOR","","","","","","FIELD-COMP-UNIT-COUNT","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VECTOR|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-VECTOR-COUNT"
"REQ-M2NA-AVAIL-0156","","COMP-M2NA-CDNA5-VECTOR","","","","","","FIELD-COMP-ISSUE-WIDTH","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VECTOR|FIELD-COMP-ISSUE-WIDTH","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-VECTOR-WIDTH"
"REQ-M2NA-AVAIL-0157","","COMP-M2NA-CDNA5-SCALAR","","","","","","FIELD-COMP-UNIT-COUNT","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-SCALAR|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SCALAR-COUNT"
"REQ-M2NA-AVAIL-0158","","COMP-M2NA-CDNA5-MATRIX","","","","","","FIELD-COMP-EXECUTION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-MATRIX|FIELD-COMP-EXECUTION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-MATRIX-EXEC"
"REQ-M2NA-AVAIL-0159","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-OPERAND-A","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP4-A"
"REQ-M2NA-AVAIL-0160","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-ACCUMULATION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP4-ACC"
"REQ-M2NA-AVAIL-0161","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-SCALING-MODE","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-SCALING-MODE","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP4-SCALE"
"REQ-M2NA-AVAIL-0162","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-SCALING-GRANULARITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-SCALING-GRANULARITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP4-GRAN"
"REQ-M2NA-AVAIL-0163","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-ROUNDING","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-ROUNDING","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP4-ROUND"
"REQ-M2NA-AVAIL-0164","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F32","","","FIELD-NUM-OPERAND-A","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F32|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP8-A"
"REQ-M2NA-AVAIL-0165","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F32","","","FIELD-NUM-ACCUMULATION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F32|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP8-ACC32"
"REQ-M2NA-AVAIL-0166","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F16","","","FIELD-NUM-ACCUMULATION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F16|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-FP8-ACC16"
"REQ-M2NA-AVAIL-0167","","","","","PPATH-M2NA-CDNA5-WMMA-INT8","","","FIELD-NUM-OPERAND-A","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-INT8|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-INT8-A"
"REQ-M2NA-AVAIL-0168","","","","","PPATH-M2NA-CDNA5-WMMA-INT8","","","FIELD-NUM-ACCUMULATION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-INT8|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-INT8-ACC"
"REQ-M2NA-AVAIL-0169","","","","","PPATH-M2NA-CDNA5-SWMMAC","","","FIELD-NUM-SPARSITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-SWMMAC|FIELD-NUM-SPARSITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SPARSE-MODE"
"REQ-M2NA-AVAIL-0170","","","","","","CAP-M2NA-CDNA5-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SPARSE-LEVEL"
"REQ-M2NA-AVAIL-0171","","","","","","CAP-M2NA-CDNA5-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-SPARSE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SPARSE-DETAIL"
"REQ-M2NA-AVAIL-0172","","","","","PPATH-M2NA-CDNA5-VECTOR-BF16","","","FIELD-NUM-OPERAND-A","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-VECTOR-BF16|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-VBF16-A"
"REQ-M2NA-AVAIL-0173","","COMP-M2NA-CDNA5-TRANS","","","","","","FIELD-COMP-EXECUTION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-TRANS|FIELD-COMP-EXECUTION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-TRANS-EXEC"
"REQ-M2NA-AVAIL-0174","","COMP-M2NA-CDNA5-TDM","","","","","","FIELD-COMP-EXECUTION","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-TDM|FIELD-COMP-EXECUTION","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-TDM-EXEC"
"REQ-M2NA-AVAIL-0175","","COMP-M2NA-CDNA5-TDM","","","","","","FIELD-MEM-DMA","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-TDM|FIELD-MEM-DMA","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-TDM-DMA"
"REQ-M2NA-AVAIL-0176","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-CAPACITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-LDS-CAP"
"REQ-M2NA-AVAIL-0177","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-MANAGEMENT","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-MANAGEMENT","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-LDS-MGMT"
"REQ-M2NA-AVAIL-0178","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-CAPACITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-VCACHE-CAP"
"REQ-M2NA-AVAIL-0179","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-MANAGEMENT","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-MANAGEMENT","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-VCACHE-MGMT"
"REQ-M2NA-AVAIL-0180","","COMP-M2NA-CDNA5-CCACHE","","","","","","FIELD-MEM-CAPACITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-CCACHE|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-CCACHE-CAP"
"REQ-M2NA-AVAIL-0181","","COMP-M2NA-CDNA5-ICACHE","","","","","","FIELD-MEM-CAPACITY","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-ICACHE|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-ICACHE-CAP"
"REQ-M2NA-AVAIL-0182","","","","","","CAP-M2NA-CDNA5-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-SOFTMAX|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SOFTMAX-LEVEL"
"REQ-M2NA-AVAIL-0183","","","","","","CAP-M2NA-CDNA5-TDM","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-TDM|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-TDM-LEVEL"
"REQ-M2NA-AVAIL-0184","","","","","","CAP-M2NA-CDNA5-TDM","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-TDM|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-TDM-DETAIL"
"REQ-M2NA-AVAIL-0185","","","LINK-M2NA-CDNA5-IF-PKG","","","","","FIELD-INT-PROTOCOL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA5-IF-PKG|FIELD-INT-PROTOCOL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-IF-PROTOCOL"
"REQ-M2NA-AVAIL-0186","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-SW-PROGRAMMING-MODEL","draft","Supporting staged fact_id: FACT-M2NA-CDNA5-SW"
"REQ-M2NA-AVAIL-0187","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-ID-NAME","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-ID-NAME","draft","Supporting staged fact_id: FACT-M2NA-CDNA6-NAME"
"REQ-M2NA-AVAIL-0188","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-ID-STATUS","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-ID-STATUS","draft","Supporting staged fact_id: FACT-M2NA-CDNA6-STATUS"
"REQ-M2NA-AVAIL-0190","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","value_available","At least one staged atomic fact supplies this subject-field pair.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-DER-MATRIX-VECTOR","draft","Supporting staged fact_id: FACT-M2NA-CDNA4-DER-FP16-MATRIX-VECTOR"
"REQ-M2NA-GAP-0001","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-COMP-VENDOR-AI-TOPS","draft","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0002","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-PROCESS","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0003","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-DIE-COUNT","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0004","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-PACKAGE","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0005","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-DER-COMPUTE-BW-SPEC","draft","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0006","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-DER-MATRIX-VECTOR","draft","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0007","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-COMP-VENDOR-AI-TOPS","draft","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0008","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-PROCESS","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0009","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-DIE-COUNT","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0010","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-PACKAGE","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0011","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-DER-COMPUTE-BW-SPEC","draft","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0012","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-DER-MATRIX-VECTOR","draft","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0013","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-COMP-VENDOR-AI-TOPS","draft","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0014","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-PROCESS","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0015","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-DIE-COUNT","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0016","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-PACKAGE","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0017","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-DER-COMPUTE-BW-SPEC","draft","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0018","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-DER-MATRIX-VECTOR","draft","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0019","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-COMP-VENDOR-AI-TOPS","draft","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0020","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-PROCESS","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0021","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-DIE-COUNT","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0022","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-PACKAGE","draft","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0023","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","This delta-only card has no directly disclosed matching compute and memory-bandwidth pair, and no formal relation authorizes reuse from Blackwell.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-DER-COMPUTE-BW-SPEC","draft","Do not reuse Blackwell inputs without a formal object relation."
"REQ-M2NA-GAP-0024","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","This delta-only card has no directly disclosed aligned matrix/vector throughput pair, and no formal relation authorizes reuse from Blackwell.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-DER-MATRIX-VECTOR","draft","No implicit inheritance from Blackwell."
"REQ-M2NA-GAP-0025","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-COMP-VENDOR-AI-TOPS","draft","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
