"fact_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","normalized_value_text","normalized_value_number","normalized_unit","condition_set_id","fact_kind","evidence_state","resolution_state","valid_from","valid_to","confidence","confidence_reason","fact_fingerprint","review_status","notes"
"FACT-M2NA-CDNA4-VFP16-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP16","","","FIELD-COMP-THROUGHPUT","","256","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP16","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP16|FIELD-COMP-THROUGHPUT||256|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP16","draft",""
"FACT-M2NA-CDNA4-VFP32-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP32","","","FIELD-COMP-THROUGHPUT","","256","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP32","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP32|FIELD-COMP-THROUGHPUT||256|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP32","draft",""
"FACT-M2NA-CDNA4-VFP64-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP64","","","FIELD-COMP-THROUGHPUT","","128","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP64","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP64|FIELD-COMP-THROUGHPUT||128|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP64","draft",""
"FACT-M2NA-CDNA4-TRANS-EXEC","","COMP-M2NA-CDNA4-TRANS","","","","","","FIELD-COMP-EXECUTION","The transcendental rate is twice the prior generation to aid attention acceleration; the source discusses softmax as the common transformer activation.","","","COND-M2NA-CDNA4-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-TRANS|FIELD-COMP-EXECUTION|The transcendental rate is twice the prior generation to aid attention acceleration; the source discusses softmax as the common transformer activation.|||COND-M2NA-CDNA4-TRANS-REL","draft",""
"FACT-M2NA-CDNA4-CONVERT-EXEC","","COMP-M2NA-CDNA4-CONVERT","","","","","","FIELD-COMP-EXECUTION","Dedicated instructions convert newly supported low-precision formats.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-CONVERT|FIELD-COMP-EXECUTION|Dedicated instructions convert newly supported low-precision formats.|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-LDS-CAP","","COMP-M2NA-CDNA4-LDS","","","","","","FIELD-MEM-CAPACITY","","163840","byte","COND-M2NA-CDNA4-LDS-READ","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-LDS|FIELD-MEM-CAPACITY||163840|byte|COND-M2NA-CDNA4-LDS-READ","draft",""
"FACT-M2NA-CDNA4-LDS-READ","","COMP-M2NA-CDNA4-LDS","","","","","","FIELD-MEM-READ-TRANSFER-PER-CYCLE","","256","byte/cycle","COND-M2NA-CDNA4-LDS-READ","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-LDS|FIELD-MEM-READ-TRANSFER-PER-CYCLE||256|byte/cycle|COND-M2NA-CDNA4-LDS-READ","draft","Canonical unit is byte/cycle; COND-M2NA-CDNA4-LDS-READ retains the per-CU scope stated by the source and component context."
"FACT-M2NA-CDNA4-LDS-MGMT","","COMP-M2NA-CDNA4-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-M2NA-CDNA4-LDS-READ","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-M2NA-CDNA4-LDS-READ","draft",""
"FACT-M2NA-CDNA4-LDS-DMA","","COMP-M2NA-CDNA4-LDS","","","","","","FIELD-MEM-DMA","Direct loads from the L1 data cache to LDS reduce register staging.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-LDS|FIELD-MEM-DMA|Direct loads from the L1 data cache to LDS reduce register staging.|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-L1-CAP","","COMP-M2NA-CDNA4-L1","","","","","","FIELD-MEM-CAPACITY","","32768","byte","COND-M2NA-CDNA4-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L1|FIELD-MEM-CAPACITY||32768|byte|COND-M2NA-CDNA4-L1-CU","draft",""
"FACT-M2NA-CDNA4-L1-GRAN","","COMP-M2NA-CDNA4-L1","","","","","","FIELD-MEM-GRANULARITY","","128","byte","COND-M2NA-CDNA4-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L1|FIELD-MEM-GRANULARITY||128|byte|COND-M2NA-CDNA4-L1-CU","draft",""
"FACT-M2NA-CDNA4-L1-MGMT","","COMP-M2NA-CDNA4-L1","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA4-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L1|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA4-L1-CU","draft",""
"FACT-M2NA-CDNA4-L2-CAP","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-CAPACITY","","4194304","byte","COND-M2NA-CDNA4-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L2|FIELD-MEM-CAPACITY||4194304|byte|COND-M2NA-CDNA4-L2-XCD","draft",""
"FACT-M2NA-CDNA4-L2-READ","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-READ-TRANSFER-PER-CYCLE","","128","byte/cycle","COND-M2NA-CDNA4-L2-READ","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L2|FIELD-MEM-READ-TRANSFER-PER-CYCLE||128|byte/cycle|COND-M2NA-CDNA4-L2-READ","draft","Canonical unit is byte/cycle; COND-M2NA-CDNA4-L2-READ retains the per-channel scope across the 16 L2 channels."
"FACT-M2NA-CDNA4-L2-WRITE","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-WRITE-TRANSFER-PER-CYCLE","","64","byte/cycle","COND-M2NA-CDNA4-L2-WRITE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L2|FIELD-MEM-WRITE-TRANSFER-PER-CYCLE||64|byte/cycle|COND-M2NA-CDNA4-L2-WRITE","draft","Canonical unit is byte/cycle; COND-M2NA-CDNA4-L2-WRITE retains the per-channel scope across the 16 L2 channels."
"FACT-M2NA-CDNA4-L2-CONSISTENCY","","COMP-M2NA-CDNA4-L2","","","","","","FIELD-MEM-CONSISTENCY","Fully coherent, writeback and write-allocate L2 shared by the CUs in one XCD.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-L2|FIELD-MEM-CONSISTENCY|Fully coherent, writeback and write-allocate L2 shared by the CUs in one XCD.|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-SPARSE-LEVEL","","","","","","CAP-M2NA-CDNA4-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA4-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-SOFTMAX-LEVEL","","","","","","CAP-M2NA-CDNA4-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-LEVEL","general_compute_path","","","COND-M2NA-CDNA4-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA4-SOFTMAX|FIELD-CAP-IMPLEMENTATION-LEVEL|general_compute_path|||COND-M2NA-CDNA4-TRANS-REL","draft",""
"FACT-M2NA-CDNA4-SOFTMAX-DETAIL","","","","","","CAP-M2NA-CDNA4-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-DETAIL","The transcendental-rate increase supports activation and softmax work.","","","COND-M2NA-CDNA4-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA4-SOFTMAX|FIELD-CAP-IMPLEMENTATION-DETAIL|The transcendental-rate increase supports activation and softmax work.|||COND-M2NA-CDNA4-TRANS-REL","draft","Unsupported exclusion language removed during independent-review remediation; this fact now records only the positively stated mechanism."
"FACT-M2NA-CDNA4-CONVERT-LEVEL","","","","","","CAP-M2NA-CDNA4-CONVERT","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA4-CONVERT|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-IF-PROTOCOL","","","LINK-M2NA-CDNA4-IF-PKG","","","","","FIELD-INT-PROTOCOL","AMD Infinity Fabric ties the XCDs to IOD-resident shared memory resources.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-CDNA4-IF-PKG|FIELD-INT-PROTOCOL|AMD Infinity Fabric ties the XCDs to IOD-resident shared memory resources.|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-SW","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","ROCm ecosystem with framework, distributed-training, serving and custom-kernel support.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-AMD-CDNA4-ARCH|FIELD-SW-PROGRAMMING-MODEL|ROCm ecosystem with framework, distributed-training, serving and custom-kernel support.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-WGP-EXEC","","COMP-M2NA-CDNA5-WGP","","","","","","FIELD-COMP-EXECUTION","Wave32 Work Group Processor containing four 32-thread SIMD units and four scalar units sharing a constant cache.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-WGP|FIELD-COMP-EXECUTION|Wave32 Work Group Processor containing four 32-thread SIMD units and four scalar units sharing a constant cache.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-VECTOR-COUNT","","COMP-M2NA-CDNA5-VECTOR","","","","","","FIELD-COMP-UNIT-COUNT","","4","count","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-VECTOR|FIELD-COMP-UNIT-COUNT||4|count|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-VECTOR-WIDTH","","COMP-M2NA-CDNA5-VECTOR","","","","","","FIELD-COMP-ISSUE-WIDTH","","32","thread/cycle","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-VECTOR|FIELD-COMP-ISSUE-WIDTH||32|thread/cycle|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-SCALAR-COUNT","","COMP-M2NA-CDNA5-SCALAR","","","","","","FIELD-COMP-UNIT-COUNT","","4","count","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-SCALAR|FIELD-COMP-UNIT-COUNT||4|count|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-MATRIX-EXEC","","COMP-M2NA-CDNA5-MATRIX","","","","","","FIELD-COMP-EXECUTION","Wave32 WMMA and 2:4 sparse SWMMAC matrix paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-MATRIX|FIELD-COMP-EXECUTION|Wave32 WMMA and 2:4 sparse SWMMAC matrix paths.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP4-A","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-OPERAND-A","FP4","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-OPERAND-A|FP4|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP4-ACC","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP4-SCALE","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-SCALING-MODE","per_block","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-SCALING-MODE|per_block|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP4-GRAN","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-SCALING-GRANULARITY","Blocks sharing a common scale factor may be 16 or 32 elements in size.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-SCALING-GRANULARITY|Blocks sharing a common scale factor may be 16 or 32 elements in size.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP4-ROUND","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-ROUNDING","rne","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-ROUNDING|rne|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP8-A","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F32","","","FIELD-NUM-OPERAND-A","FP8 or BF8","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F32|FIELD-NUM-OPERAND-A|FP8 or BF8|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP8-ACC32","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F32","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F32|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-FP8-ACC16","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F16","","","FIELD-NUM-ACCUMULATION","FP16 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F16|FIELD-NUM-ACCUMULATION|FP16 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-INT8-A","","","","","PPATH-M2NA-CDNA5-WMMA-INT8","","","FIELD-NUM-OPERAND-A","Signed or unsigned INT8","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-INT8|FIELD-NUM-OPERAND-A|Signed or unsigned INT8|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-INT8-ACC","","","","","PPATH-M2NA-CDNA5-WMMA-INT8","","","FIELD-NUM-ACCUMULATION","Signed INT32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-WMMA-INT8|FIELD-NUM-ACCUMULATION|Signed INT32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-SPARSE-MODE","","","","","PPATH-M2NA-CDNA5-SWMMAC","","","FIELD-NUM-SPARSITY","structured_sparse","","","COND-M2NA-CDNA5-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-SWMMAC|FIELD-NUM-SPARSITY|structured_sparse|||COND-M2NA-CDNA5-SPARSE","draft",""
"FACT-M2NA-CDNA5-SPARSE-LEVEL","","","","","","CAP-M2NA-CDNA5-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-M2NA-CDNA5-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA5-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-M2NA-CDNA5-SPARSE","draft",""
"FACT-M2NA-CDNA5-SPARSE-DETAIL","","","","","","CAP-M2NA-CDNA5-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","SWMMAC uses a sparse A matrix where two of every four K-axis elements are zero, and indexes identify the zero positions.","","","COND-M2NA-CDNA5-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA5-SPARSE|FIELD-CAP-IMPLEMENTATION-DETAIL|SWMMAC uses a sparse A matrix where two of every four K-axis elements are zero, and indexes identify the zero positions.|||COND-M2NA-CDNA5-SPARSE","draft","Corrected to preserve the source direction: sparse indexes determine which elements are zero."
"FACT-M2NA-CDNA5-VBF16-A","","","","","PPATH-M2NA-CDNA5-VECTOR-BF16","","","FIELD-NUM-OPERAND-A","BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA5-VECTOR-BF16|FIELD-NUM-OPERAND-A|BF16|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-TRANS-EXEC","","COMP-M2NA-CDNA5-TRANS","","","","","","FIELD-COMP-EXECUTION","New tanh operation plus twice the throughput for existing transcendental operations relative to MI355X.","","","COND-M2NA-CDNA5-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-TRANS|FIELD-COMP-EXECUTION|New tanh operation plus twice the throughput for existing transcendental operations relative to MI355X.|||COND-M2NA-CDNA5-TRANS-REL","draft",""
"FACT-M2NA-CDNA5-TDM-EXEC","","COMP-M2NA-CDNA5-TDM","","","","","","FIELD-COMP-EXECUTION","Per-WGP asynchronous Tensor Data Mover understands up to five-dimensional tiles and executes descriptor-based transfers.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-TDM|FIELD-COMP-EXECUTION|Per-WGP asynchronous Tensor Data Mover understands up to five-dimensional tiles and executes descriptor-based transfers.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-TDM-DMA","","COMP-M2NA-CDNA5-TDM","","","","","","FIELD-MEM-DMA","Supports multicast and direct transfers between DRAM and LDS without register staging.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-TDM|FIELD-MEM-DMA|Supports multicast and direct transfers between DRAM and LDS without register staging.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-LDS-CAP","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-CAPACITY","","327680","byte","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-CAPACITY||327680|byte|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-LDS-MGMT","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-VCACHE-CAP","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-CAPACITY","","65536","byte","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-CAPACITY||65536|byte|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-VCACHE-MGMT","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-CCACHE-CAP","","COMP-M2NA-CDNA5-CCACHE","","","","","","FIELD-MEM-CAPACITY","","16384","byte","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-CCACHE|FIELD-MEM-CAPACITY||16384|byte|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-ICACHE-CAP","","COMP-M2NA-CDNA5-ICACHE","","","","","","FIELD-MEM-CAPACITY","","65536","byte","COND-M2NA-CDNA5-WGP","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA5-ICACHE|FIELD-MEM-CAPACITY||65536|byte|COND-M2NA-CDNA5-WGP","draft",""
"FACT-M2NA-CDNA5-SOFTMAX-LEVEL","","","","","","CAP-M2NA-CDNA5-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-LEVEL","general_compute_path","","","COND-M2NA-CDNA5-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA5-SOFTMAX|FIELD-CAP-IMPLEMENTATION-LEVEL|general_compute_path|||COND-M2NA-CDNA5-TRANS-REL","draft",""
"FACT-M2NA-CDNA5-TDM-LEVEL","","","","","","CAP-M2NA-CDNA5-TDM","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA5-TDM|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-TDM-DETAIL","","","","","","CAP-M2NA-CDNA5-TDM","","FIELD-CAP-IMPLEMENTATION-DETAIL","Descriptor-defined asynchronous tensor transfers support up to five dimensions, bounds checking and multicast.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA5-TDM|FIELD-CAP-IMPLEMENTATION-DETAIL|Descriptor-defined asynchronous tensor transfers support up to five dimensions, bounds checking and multicast.|||COND-NONE","draft","Unsupported exclusion language removed during independent-review remediation; this fact now records only the positively stated mechanism."
"FACT-M2NA-CDNA5-IF-PROTOCOL","","","LINK-M2NA-CDNA5-IF-PKG","","","","","FIELD-INT-PROTOCOL","AMD Infinity Fabric for coherent on-package communication among specialized dies.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-CDNA5-IF-PKG|FIELD-INT-PROTOCOL|AMD Infinity Fabric for coherent on-package communication among specialized dies.|||COND-NONE","draft",""
"FACT-M2NA-CDNA5-SW","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","ROCm open AI software stack with optimized compilers, runtimes, communication libraries, AI frameworks and developer tools.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-AMD-CDNA5-ARCH|FIELD-SW-PROGRAMMING-MODEL|ROCm open AI software stack with optimized compilers, runtimes, communication libraries, AI frameworks and developer tools.|||COND-NONE","draft",""
"FACT-M2NA-CDNA6-NAME","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-ID-NAME","AMD CDNA 6 architecture","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Official roadmap announcement. Microarchitecture is not yet disclosed.","object|OBJ-AMD-CDNA6-ARCH|FIELD-ID-NAME|AMD CDNA 6 architecture|||COND-NONE","draft",""
"FACT-M2NA-CDNA6-STATUS","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-ID-STATUS","announced","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Announcement status fixed at cutoff. Product planning is not availability.","object|OBJ-AMD-CDNA6-ARCH|FIELD-ID-STATUS|announced|||COND-NONE","draft",""
"FACT-M2NA-CDNA4-DER-FP16-MATRIX-VECTOR","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","","16","ratio","COND-M2NA-CDNA4-DER-MATRIX-VECTOR-FP16","derived","single_source","provisional","","","high","Both direct inputs are stated in the same official table with aligned precision, scope, cycle basis and operation-count convention.","object|OBJ-AMD-CDNA4-ARCH|FIELD-DER-MATRIX-VECTOR||16|ratio|COND-M2NA-CDNA4-DER-MATRIX-VECTOR-FP16","draft","4096 FP16 matrix FLOP/cycle/CU divided by 256 FP16 vector FLOP/cycle/CU."
