"signoff_row_id","authorization_scope","target_path","pk_column","pk_value","old_formal_target_premerge_sha256","proposed_formal_target_premerge_sha256","target_hash_changed","old_formal_baseline_aggregate_sha256","proposed_formal_baseline_aggregate_sha256","aggregate_changed","row_level_write_set_conflict","candidate_status"
"AWS-SIGN-0237","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF2-CHIP-MIXED","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0238","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF2-CHIP-FP32","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0239","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-MX","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0240","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-MIXED","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0241","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-FP32","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0242","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-MX","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0243","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-MIXED","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0244","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-FP32","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0245","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-VECTOR-FP32","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0246","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-NCV4-SCALAR-FP32","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0247","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF1-NCV1-VECTOR-GENERIC-FLOAT","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0248","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-INF1-NCV1-SCALAR-GENERIC-FLOAT","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0249","lifecycle_pk_write","数据/precision-paths.csv","precision_path_id","PP-M2W2-AWS-TRN3-CHIP-FP8-GENERIC","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","a57944459ff3bb927e5e8b08b119c65e633436dfc59b392f12810420eb2e75b4","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0250","lifecycle_pk_write","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0251","lifecycle_pk_write","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-INF2-HBM-BW","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0252","lifecycle_pk_write","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0253","lifecycle_pk_write","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0254","lifecycle_pk_write","最小参考资料库/conflict-groups.csv","conflict_group_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","370f536b11f893b56fcdccbcc26a3151536a579586ed9ae20b7e2926c4595054","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0255","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW-A","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0256","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN1-HBM-BW-B","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0257","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-INF2-HBM-BW-A","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0258","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-INF2-HBM-BW-B","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0259","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY-A","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0260","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-CAPACITY-B","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0261","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW-A","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0262","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-HBM-BW-B","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0263","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT-A","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0264","lifecycle_pk_write","最小参考资料库/conflict-members.csv","conflict_member_id","CONFLICT-M2W2-AWS-TRN3-CC-COUNT-B","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","2969fa88cac48a50d6ddd663d22abc7b4888997887efbbfabea28d42d9f98d2d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0265","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-COUNT-A01-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0266","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-CHIP-INT8-PEAK-A01-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0267","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-CHIP-FP16BF16-PEAK-A01-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0268","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-DRAM-CAPACITY-A01-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0269","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-DRAM-BW-A01-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0270","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-TENSOR-FP16BF16-A02-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0271","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-VECTOR-OPS-CYCLE-A02-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0272","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF1-NCV1-SCALAR-OPS-CYCLE-A02-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0273","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NCV2-COUNT-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0274","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NCV2-COUNT-A05-2","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0275","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-INT8-PEAK-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0276","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-MIXED-PEAK-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0277","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CHIP-FP32-PEAK-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0278","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-CAPACITY-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0279","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-CAPACITY-A05-2","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0280","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-BW-GIB-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0281","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-HBM-BW-GB-A05-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0282","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-DMA-BW-A03-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0283","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-DMA-COUNT-A05-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0284","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-CC-COUNT-A05-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0285","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-TRN1-NEURONLINK-COUNT-A05-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0286","lifecycle_pk_write","最小参考资料库/fact-assertions.csv","assertion_id","ASRT-M2W2-AWS-INF2-NCV2-COUNT-A04-1","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","be571472611c65a73ff526f77383631f0df61c70e0b3a57d2bfd6f65cbfb089e","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
