"signoff_row_id","column_name","old_value","new_value","allowed_change"
"AWS-SIGN-0208","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0208","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0209","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0209","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0210","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0210","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0211","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0211","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0212","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0212","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0213","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0213","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0214","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0214","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0215","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0215","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0216","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0216","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0217","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0217","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0218","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0218","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0219","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0219","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0220","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0220","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0221","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0221","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0222","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0222","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0223","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0223","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0224","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0224","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0225","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0225","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0226","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0226","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0227","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0227","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0228","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0228","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0229","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0229","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0230","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0230","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0231","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0231","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0232","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0232","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0233","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0233","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0234","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0234","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0235","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0235","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0236","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0236","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0237","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0237","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0238","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0238","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0239","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0239","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0240","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0240","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0241","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0241","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0242","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0242","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0243","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0243","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0244","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
"AWS-SIGN-0244","notes","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。","只授权此 PK 按冻结来源行执行 write_action；除 review_status 外，写入语义列必须与 source_path 中该 PK 完全一致。package_review、independent_signoff 与 freeze_binding_status 由本签字和三项冻结哈希闭合。rebase_binding=AWS-SIGNOFF-REBASE-GOOGLE-SOURCE-GATE-20260813","true"
"AWS-SIGN-0245","formal_baseline_aggregate_sha256","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true"
