"table_path","pk","field_id","actual_kind","registered_allowed","semantic_subject_assessment","proposed_action","proposed_allowed_kinds","proposed_target","evidence_basis","confidence","blocking_reason","review_status"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM4_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM4-ARCH[AWS Trainium4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8I_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8I-ARCH[Google TPU 8i architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8T_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8T-ARCH[Google TPU 8t architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V3_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V3-ARCH[Google TPU v3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V4_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V4-ARCH[Google TPU v4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5E_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5E-ARCH[Google TPU v5e architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5P_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5P-ARCH[Google TPU v5p architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V6E_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V6E-ARCH[Google TPU v6e Trillium architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU7X_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU7X-ARCH[Google TPU7x Ironwood architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-MEM-WRITE-BW","FIELD-MEM-WRITE-BW","object","component","尚无作用域明确的存储层写带宽；object 记录整对象缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No MLU590 memory-level write bandwidth with scope was found.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-ACCUMULATION","FIELD-NUM-ACCUMULATION","object","precision_path","尚未形成可承接该数值语义的精度路径；object 是格式链检索覆盖，不表示对象级累加事实。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No MLU590 programmer-visible accumulation path was found.; notes=CNNL operator support is not a hardware accumulation specification.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-ACCUM","FIELD-NUM-ACCUMULATION","object","precision_path","尚未形成可承接该数值语义的精度路径；object 是格式链检索覆盖，不表示对象级累加事实。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到程序员可见累加格式","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-G8I-FP4-ACCUM","FIELD-NUM-ACCUMULATION","object","precision_path","该缺口已有明确的下级实体：PP-M2GA-G8I-FP4（Published FP4 TensorCore path; internal organization undisclosed）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","PP-M2GA-G8I-FP4","requirement_status=not_found; target=OBJ-GOOGLE-TPU-8I-ARCH[Google TPU 8i architecture]; search_status=completed; reason=TPU 8i FP4 计算有一手正证据；累加格式与完整输入/乘积/输出语义未找到; notes=实现层峰值不进入本 architecture fact；SEARCH-M2GA-G8I-FP4-ACCUM 记录检索; existing_target=PP-M2GA-G8I-FP4[Published FP4 TensorCore path; internal organization undisclosed]","high","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-MXM-ACCUM","FIELD-NUM-ACCUMULATION","object","precision_path","该缺口已有明确的下级实体：CMP-NVG3-MXM（Groq 3 Matrix Execution Module）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","CMP-NVG3-MXM","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=未找到程序员可见累加格式；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes; existing_target=CMP-NVG3-MXM[Groq 3 Matrix Execution Module]","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-FORMATS","FIELD-NUM-OPERAND-A","object","precision_path","精确格式尚未公开，不能仅凭组件名称创建格式路径；object 记录格式覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到物理架构可归属的数据格式列表","high","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-MXM-EXACT-FORMATS","FIELD-NUM-OPERAND-A","object","precision_path","该缺口已有明确的下级实体：CMP-NVG3-MXM（Groq 3 Matrix Execution Module）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","CMP-NVG3-MXM","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=官方仅写 fixed data types，没有枚举具体格式；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes; existing_target=CMP-NVG3-MXM[Groq 3 Matrix Execution Module]","high","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-VXM-FORMATS","FIELD-NUM-OPERAND-A","object","precision_path","该缺口已有明确的下级实体：CMP-NVG3-VXM（Groq 3 Vector Execution Module）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","CMP-NVG3-VXM","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=未找到 VXM 精确数据格式；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes; existing_target=CMP-NVG3-VXM[Groq 3 Vector Execution Module]","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0181","FIELD-NUM-PHYSICAL-ACCUM","component","precision_path","物理累加器信息可能跨多个路径或尚无路径；object/component 是缺口覆盖，不授权同层级事实。","no_change_with_rationale","","","requirement_status=not_found; target=CMP-AWS-TRN2-TENSOR[NCv3 Tensor Engine]; search_status=completed; reason=仅知 FP32 累加语义，物理累加器位宽未找到; notes=试填草稿明确记录的缺口或待核状态","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-PHYSICAL-ACCUM","FIELD-NUM-PHYSICAL-ACCUM","object","precision_path","物理累加器信息可能跨多个路径或尚无路径；object/component 是缺口覆盖，不授权同层级事实。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No physical accumulator width or semantics was found.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-PHYSICAL-ACCUM","FIELD-NUM-PHYSICAL-ACCUM","object","precision_path","物理累加器信息可能跨多个路径或尚无路径；object/component 是缺口覆盖，不授权同层级事实。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到物理累加位宽","high","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-MXM-PHYSICAL-ACCUM","FIELD-NUM-PHYSICAL-ACCUM","object","precision_path","该缺口已有明确的下级实体：CMP-NVG3-MXM（Groq 3 Matrix Execution Module）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","CMP-NVG3-MXM","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=未找到物理内部累加位宽；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes; existing_target=CMP-NVG3-MXM[Groq 3 Matrix Execution Module]","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0182","FIELD-NUM-PRODUCT","component","precision_path","中间乘积位宽未公开，且可能随精度路径变化；component 是引擎级覆盖范围，不授权组件级定值。","no_change_with_rationale","","","requirement_status=not_found; target=CMP-AWS-TRN2-TENSOR[NCv3 Tensor Engine]; search_status=completed; reason=中间乘积位宽未找到; notes=试填草稿明确记录的缺口或待核状态","high","","reviewed"
"数据/field-requirements.csv","REQ-GROQ-LPU1-ROUNDING-MODE","FIELD-NUM-ROUNDING","object","precision_path","该缺口已有明确的下级实体：CMP-GROQ-LPU1-MXM（Matrix Execution Module）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","CMP-GROQ-LPU1-MXM","requirement_status=not_found; target=OBJ-GROQ-LPU1-ARCH[Groq first-generation LPU architecture]; search_status=completed; notes=ISCA 2020 只说明矩阵操作末尾进行一次舍入，没有给出 RNE、RTZ 等 rounding_mode; existing_target=CMP-GROQ-LPU1-MXM[Matrix Execution Module]","high","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-ROUNDING","FIELD-NUM-ROUNDING","object","precision_path","未找到受控舍入模式；object 记录跨路径检索覆盖，不把“何时舍入”误写为舍入模式。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=未找到舍入语义；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes","medium","","reviewed"
"数据/field-requirements.csv","REQ-NVG3-SCALING","FIELD-NUM-SCALING-GRANULARITY","object","precision_path","未找到可归属到具体格式路径的缩放粒度；object 记录跨路径覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-NVIDIA-GROQ3-ARCH[NVIDIA Groq 3 LPU architecture]; search_status=completed; notes=未找到缩放粒度；按总控规则在架构 object 上提问，具体 MXM/VXM 范围保留在 requirement_id 与 notes","medium","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-SPARSITY","FIELD-NUM-SPARSITY","object","precision_path","未找到精度、模式和元数据均明确的稀疏路径；object 记录整芯片缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No MLU590 hardware sparsity mode and metadata condition was found.","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0069","FIELD-PHY-CLOCK","component","object","字段要求与同一组件的已录时钟事实一一对应；component 是来源和事实的直接主体。","expand_contract","object;component;precision_path","","requirement_status=value_available; target=CMP-AWS-TRN2-TENSOR[NCv3 Tensor Engine]; search_status=completed; reason=Trainium2 试填资料卡明确覆盖的字段; notes=由已录事实生成的候选要求行","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0070","FIELD-PHY-CLOCK","component","object","字段要求与同一组件的已录时钟事实一一对应；component 是来源和事实的直接主体。","expand_contract","object;component;precision_path","","requirement_status=value_available; target=CMP-AWS-TRN2-VECTOR[NCv3 Vector Engine]; search_status=completed; reason=Trainium2 试填资料卡明确覆盖的字段; notes=由已录事实生成的候选要求行","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0071","FIELD-PHY-CLOCK","component","object","字段要求与同一组件的已录时钟事实一一对应；component 是来源和事实的直接主体。","expand_contract","object;component;precision_path","","requirement_status=value_available; target=CMP-AWS-TRN2-SCALAR[NCv3 Scalar Engine]; search_status=completed; reason=Trainium2 试填资料卡明确覆盖的字段; notes=由已录事实生成的候选要求行","high","","reviewed"
"数据/field-requirements.csv","REQ-AWS-TRN2-0072","FIELD-PHY-CLOCK","component","object","字段要求与同一组件的已录时钟事实一一对应；component 是来源和事实的直接主体。","expand_contract","object;component;precision_path","","requirement_status=value_available; target=CMP-AWS-TRN2-GPSIMD[NCv3 GPSIMD Engine]; search_status=completed; reason=Trainium2 试填资料卡明确覆盖的字段; notes=由已录事实生成的候选要求行","high","","reviewed"
"数据/field-requirements.csv","REQ-NVIDIA-H100-BF16-CUDA-FREQUENCY","FIELD-PHY-CLOCK","precision_path","object","H100 行询问非 Tensor 运算路径能否绑定明确峰值频率；这是 precision_path 级 not_found 覆盖，不是允许路径级时钟事实的证据。","no_change_with_rationale","","","requirement_status=not_found; target=PPATH-NVIDIA-H100-BF16-CUDA[BF16 CUDA core]; search_status=completed; reason=Selected H100 first-party tables do not bind the BF16 non-Tensor path to an explicit peak frequency.; notes=独立复核补录频率缺口。","high","","reviewed"
"数据/field-requirements.csv","REQ-NVIDIA-H100-FP16-CUDA-FREQUENCY","FIELD-PHY-CLOCK","precision_path","object","H100 行询问非 Tensor 运算路径能否绑定明确峰值频率；这是 precision_path 级 not_found 覆盖，不是允许路径级时钟事实的证据。","no_change_with_rationale","","","requirement_status=not_found; target=PPATH-NVIDIA-H100-FP16-CUDA[FP16 CUDA core]; search_status=completed; reason=Selected H100 first-party tables do not bind the FP16 non-Tensor path to an explicit peak frequency.; notes=独立复核补录频率缺口。","high","","reviewed"
"数据/field-requirements.csv","REQ-NVIDIA-H100-INT32-CUDA-FREQUENCY","FIELD-PHY-CLOCK","precision_path","object","H100 行询问非 Tensor 运算路径能否绑定明确峰值频率；这是 precision_path 级 not_found 覆盖，不是允许路径级时钟事实的证据。","no_change_with_rationale","","","requirement_status=not_found; target=PPATH-NVIDIA-H100-INT32-CUDA[INT32 CUDA core]; search_status=completed; reason=Selected H100 first-party tables do not bind the INT32 non-Tensor path to an explicit peak frequency.; notes=独立复核补录频率缺口。","high","","reviewed"
