"card_completeness_id","object_id","domain","completeness_status","assessed_date","assessor","review_status","notes"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-COMPUTE","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","只直接记录 SFU 的 MUFU.EX2 路径及相对 Blackwell 的指数吞吐比；共有计算路径不做无关系复用。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-NUMERICS","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","numerics","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","增量来源没有直接公开 Ultra 的矩阵输入、累加格式或物理位宽；未建立关系前不复用 Blackwell。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-MEMORY","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","memory","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","增量来源没有直接公开 Ultra 存储层次或带宽；未建立关系前不复用 Blackwell。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-INTERCONNECT","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","interconnect","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","增量来源没有直接公开 Ultra 互联机制或带宽；未建立关系前不复用 Blackwell。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已确认一般 SFU 指数指令加速 softmax 的指数阶段；来源没有声称存在完整固定功能 softmax 单元。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-SOFTWARE","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","software","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","增量来源说明内核映射，但本包没有建立独立的 Ultra 软件平台事实。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-EVIDENCE","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","evidence","partial","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-IDENTITY","OBJ-NVIDIA-ADA-LOVELACE-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-PHYSICAL","OBJ-NVIDIA-ADA-LOVELACE-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-COMPUTE","OBJ-NVIDIA-ADA-LOVELACE-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 SM 与第四代 Tensor Core；架构对象没有可独立于具体 GPU 的总吞吐。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-NUMERICS","OBJ-NVIDIA-ADA-LOVELACE-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP8/FP16/BF16/TF32/INT8/INT4 及可见累加格式；物理累加器位宽未找到。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-MEMORY","OBJ-NVIDIA-ADA-LOVELACE-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录统一 L1/共享内存的管理与作用域；L1/L2 架构级容量和带宽未采用 RTX 4090 数字补齐。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-INTERCONNECT","OBJ-NVIDIA-ADA-LOVELACE-ARCH","interconnect","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-ADA-LOVELACE-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 Tensor Core 稀疏指令；专用 MoE routing/top-k 实现未找到。"
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-SOFTWARE","OBJ-NVIDIA-ADA-LOVELACE-ARCH","software","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","Selected Ada whitepaper lacks a directly locatable programming-model statement; see REQ-M2NA-AVAIL-0034 and SEARCH-M2NA-0126."
"CC-M2NA-NVIDIA-ADA-LOVELACE-ARCH-EVIDENCE","OBJ-NVIDIA-ADA-LOVELACE-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-AMD-CDNA5-ARCH-IDENTITY","OBJ-AMD-CDNA5-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-AMD-CDNA5-ARCH-PHYSICAL","OBJ-AMD-CDNA5-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-AMD-CDNA5-ARCH-COMPUTE","OBJ-AMD-CDNA5-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 Wave32 WGP、四 SIMD/四标量单元、WMMA/SWMMAC、transcendental 与 TDM；绝对矩阵/向量吞吐未形成同口径对。"
"CC-M2NA-AMD-CDNA5-ARCH-NUMERICS","OBJ-AMD-CDNA5-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP4/FP8/INT8 的 C/D 格式、block scale、RNE 和 2:4 稀疏；物理累加器位宽未找到。"
"CC-M2NA-AMD-CDNA5-ARCH-MEMORY","OBJ-AMD-CDNA5-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录每 WGP LDS、向量/常量/指令缓存容量和 TDM 搬运；各层读写带宽未找到。"
"CC-M2NA-AMD-CDNA5-ARCH-INTERCONNECT","OBJ-AMD-CDNA5-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-AMD-CDNA5-ARCH-SPECIAL_ENGINES","OBJ-AMD-CDNA5-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 SWMMAC、通用 transcendental 路径与 TDM；没有证据把 TDM 解释为 expert routing/top-k。"
"CC-M2NA-AMD-CDNA5-ARCH-SOFTWARE","OBJ-AMD-CDNA5-ARCH","software","complete","2026-08-12","m2_arch_nvidia_amd","draft","白皮书直接给出 ROCm、HIP、编译器、运行时、库和框架映射。"
"CC-M2NA-AMD-CDNA5-ARCH-EVIDENCE","OBJ-AMD-CDNA5-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-IDENTITY","OBJ-NVIDIA-BLACKWELL-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-PHYSICAL","OBJ-NVIDIA-BLACKWELL-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-COMPUTE","OBJ-NVIDIA-BLACKWELL-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录第五代 Tensor Core 与 TMA 搬运路径；架构总峰值和完整向量吞吐未采用具体 GPU 值补齐。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-NUMERICS","OBJ-NVIDIA-BLACKWELL-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP4/FP6/FP8 等输入、micro-tensor 缩放与稀疏语义；累加接口和物理累加器位宽仍缺。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-MEMORY","OBJ-NVIDIA-BLACKWELL-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 PTX 条件下每 CTA Tensor Memory 的逻辑组织；不能解释为全芯片物理容量，L1/L2 带宽也未找到。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-INTERCONNECT","OBJ-NVIDIA-BLACKWELL-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 NV-HBI 与 NVLink 5 机制；双裸片及 10 TB/s 已下沉 implementation backlog。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-BLACKWELL-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 Transformer Engine、TMA、结构化稀疏和 RAS；GB200 解压实现已下沉，MoE routing/top-k 未找到。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-SOFTWARE","OBJ-NVIDIA-BLACKWELL-ARCH","software","complete","2026-08-12","m2_arch_nvidia_amd","draft","PTX 9.3 直接给出 Tensor Memory 与 tcgen05 指令的程序员映射。"
"CC-M2NA-NVIDIA-BLACKWELL-ARCH-EVIDENCE","OBJ-NVIDIA-BLACKWELL-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-AMD-CDNA4-ARCH-IDENTITY","OBJ-AMD-CDNA4-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-AMD-CDNA4-ARCH-PHYSICAL","OBJ-AMD-CDNA4-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-AMD-CDNA4-ARCH-COMPUTE","OBJ-AMD-CDNA4-ARCH","compute","complete","2026-08-12","m2_arch_nvidia_amd","draft","白皮书给出 CU 内矩阵、向量、超越函数和转换路径，并提供同口径每 CU 吞吐。"
"CC-M2NA-AMD-CDNA4-ARCH-NUMERICS","OBJ-AMD-CDNA4-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 OCP MX 格式、FP8/FP16/INT8 累加和 TF32 软件模拟；物理累加器位宽未公开。"
"CC-M2NA-AMD-CDNA4-ARCH-MEMORY","OBJ-AMD-CDNA4-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录每 CU LDS/L1、每 XCD L2 的容量与部分带宽；LDS 写带宽、L1 带宽和 Infinity Cache 定值缺失。"
"CC-M2NA-AMD-CDNA4-ARCH-INTERCONNECT","OBJ-AMD-CDNA4-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-AMD-CDNA4-ARCH-SPECIAL_ENGINES","OBJ-AMD-CDNA4-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录稀疏 MFMA、格式转换和通用 transcendental 路径；softmax 不是完整固定功能单元，MoE routing/top-k 未找到。"
"CC-M2NA-AMD-CDNA4-ARCH-SOFTWARE","OBJ-AMD-CDNA4-ARCH","software","complete","2026-08-12","m2_arch_nvidia_amd","draft","白皮书直接给出 ROCm、HIP、框架与自定义内核映射。"
"CC-M2NA-AMD-CDNA4-ARCH-EVIDENCE","OBJ-AMD-CDNA4-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2W2-AMD-HELIOS-IDENTITY","OBJ-AMD-HELIOS-72-MI455X","identity","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Name, rack class, reference-design boundary, non-sale status and announced state are covered; actual deployment remains future-facing."
"CC-M2W2-AMD-HELIOS-PHYSICAL","OBJ-AMD-HELIOS-72-MI455X","physical","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Double-wide ORW rack and liquid cooling are covered; dimensions, weight and rack power are not extracted."
"CC-M2W2-AMD-HELIOS-COMPUTE","OBJ-AMD-HELIOS-72-MI455X","compute","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Direct rack peaks are covered for MXFP4, MXFP8 and vendor-labeled AI exaflops; no component multiplication is used."
"CC-M2W2-AMD-HELIOS-NUMERICS","OBJ-AMD-HELIOS-72-MI455X","numerics","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","MXFP4 and MXFP8 labels are known; accumulation, output format, sparsity and operation-count details are not stated for the rack."
"CC-M2W2-AMD-HELIOS-MEMORY","OBJ-AMD-HELIOS-72-MI455X","memory","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Direct system-total HBM4 capacity and memory bandwidth are covered; bandwidth direction and physical decomposition are not stated."
"CC-M2W2-AMD-HELIOS-INTERCONNECT","OBJ-AMD-HELIOS-72-MI455X","interconnect","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Scale-up and scale-out protocols and bandwidth plus all-to-all wording are covered; direction, payload basis and hop guarantees remain unknown."
"CC-M2W2-AMD-HELIOS-SPECIAL","OBJ-AMD-HELIOS-72-MI455X","special_engines","not_applicable","2026-08-13","m2_wave2_amd_helios_system","reviewed","Rack observation card does not duplicate chip-architecture special engines; reuse OBJ-AMD-CDNA5-ARCH through existing relations."
"CC-M2W2-AMD-HELIOS-SOFTWARE","OBJ-AMD-HELIOS-72-MI455X","software","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","AMD states a ROCm software ecosystem at the platform level; detailed software versions and compatibility are outside this lightweight package."
"CC-M2W2-AMD-HELIOS-EVIDENCE","OBJ-AMD-HELIOS-72-MI455X","evidence","partial","2026-08-13","m2_wave2_amd_helios_system","reviewed","Two official product pages are fixed with hashes and a dated CES snapshot is reused; independent review and reverse-removal approval remain pending."
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-IDENTITY","OBJ-AWS-TRN2-3XLARGE","identity","partial","2026-08-13","m2_trn2_correction","draft","SKU、家族和加速器数量已确认；首次可用日期待核"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-PHYSICAL","OBJ-AWS-TRN2-3XLARGE","physical","not_applicable","2026-08-13","m2_trn2_correction","draft","package 与系统物理字段不在云实例卡"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-COMPUTE","OBJ-AWS-TRN2-3XLARGE","compute","not_applicable","2026-08-13","m2_trn2_correction","draft","不复制 Trainium2 芯片计算事实"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-NUMERICS","OBJ-AWS-TRN2-3XLARGE","numerics","not_applicable","2026-08-13","m2_trn2_correction","draft","不复制芯片格式和累加事实"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-MEMORY","OBJ-AWS-TRN2-3XLARGE","memory","partial","2026-08-13","m2_trn2_correction","draft","S07 的 96 GB 与 S15 的 512 GiB 声明均保留；S15 已筛为 rejected_unreliable，但正式冲突组尚未设 preferred_fact_id"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-INTERCONNECT","OBJ-AWS-TRN2-3XLARGE","interconnect","partial","2026-08-13","m2_trn2_correction","draft","0.2 Tbps 原值已按实例注入带宽规范化；实例内拓扑与带宽未找到"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-SPECIAL_ENGINES","OBJ-AWS-TRN2-3XLARGE","special_engines","not_applicable","2026-08-13","m2_trn2_correction","draft","架构和软件能力仅引用"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-SOFTWARE","OBJ-AWS-TRN2-3XLARGE","software","partial","2026-08-13","m2_trn2_correction","draft","共享软件链可引用，未抽取实例专属版本"
"COMP-M2W2-TRN2CORR-TRN2-3XLARGE-EVIDENCE","OBJ-AWS-TRN2-3XLARGE","evidence","partial","2026-08-13","m2_trn2_correction","draft","S07 2026-08-13 快照已固定并确认 nonce 归一化等价；首次可用日期仍缺失"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-IDENTITY","OBJ-AWS-TRN2-48XLARGE","identity","complete","2026-08-13","m2_trn2_correction","draft","实例身份、家族、16 芯片组成和 2024-12-03 状态有一手证据"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-PHYSICAL","OBJ-AWS-TRN2-48XLARGE","physical","not_applicable","2026-08-13","m2_trn2_correction","draft","package 与系统物理字段不在云实例卡"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-COMPUTE","OBJ-AWS-TRN2-48XLARGE","compute","partial","2026-08-13","m2_trn2_correction","draft","当前稠密和结构化稀疏峰值有一手值；仅 FP8 保留受支持的 2024 历史冲突"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-NUMERICS","OBJ-AWS-TRN2-48XLARGE","numerics","partial","2026-08-13","m2_trn2_correction","draft","格式峰值标签可确认；实现精度只引用架构事实"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-MEMORY","OBJ-AWS-TRN2-48XLARGE","memory","partial","2026-08-13","m2_trn2_correction","draft","容量和带宽有值；容量存在被拒绝来源冲突"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-INTERCONNECT","OBJ-AWS-TRN2-48XLARGE","interconnect","partial","2026-08-13","m2_trn2_correction","draft","torus、节点数、实例内带宽和实例 EFAv3 注入带宽有值；方向、延迟和对分带宽缺失"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-SPECIAL_ENGINES","OBJ-AWS-TRN2-48XLARGE","special_engines","not_applicable","2026-08-13","m2_trn2_correction","draft","架构和软件能力仅引用"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-SOFTWARE","OBJ-AWS-TRN2-48XLARGE","software","partial","2026-08-13","m2_trn2_correction","draft","共享软件链可引用，未抽取实例专属版本"
"COMP-M2W2-TRN2CORR-TRN2-48XLARGE-EVIDENCE","OBJ-AWS-TRN2-48XLARGE","evidence","complete","2026-08-13","m2_trn2_correction","draft","41 条三卡映射中的本对象 20 条已闭合到 S06/S07/S09/S10/S15；S15 两条审计声明不计入最小集分母"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-IDENTITY","OBJ-AWS-TRN2U-48XLARGE","identity","partial","2026-08-13","m2_trn2_correction","draft","SKU、家族和 16 芯片组成已确认；首次可用日期和当前状态待核"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-PHYSICAL","OBJ-AWS-TRN2U-48XLARGE","physical","not_applicable","2026-08-13","m2_trn2_correction","draft","package 与系统物理字段不在云实例卡"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-COMPUTE","OBJ-AWS-TRN2U-48XLARGE","compute","partial","2026-08-13","m2_trn2_correction","draft","当前实例峰值有一手值；S10 未直接命名该 SKU，已移除全部伪历史冲突；持续工作负载性能未找到"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-NUMERICS","OBJ-AWS-TRN2U-48XLARGE","numerics","partial","2026-08-13","m2_trn2_correction","draft","格式峰值标签可确认；实现精度只引用架构事实"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-MEMORY","OBJ-AWS-TRN2U-48XLARGE","memory","partial","2026-08-13","m2_trn2_correction","draft","容量和带宽有值；方向与持续性条件不完整"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-INTERCONNECT","OBJ-AWS-TRN2U-48XLARGE","interconnect","partial","2026-08-13","m2_trn2_correction","draft","torus、节点数、实例内带宽和实例 EFAv3 注入带宽有值；UltraServer 系统 ring 继续排除"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-SPECIAL_ENGINES","OBJ-AWS-TRN2U-48XLARGE","special_engines","not_applicable","2026-08-13","m2_trn2_correction","draft","架构和软件能力仅引用"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-SOFTWARE","OBJ-AWS-TRN2U-48XLARGE","software","partial","2026-08-13","m2_trn2_correction","draft","共享软件链可引用，未抽取实例专属版本"
"COMP-M2W2-TRN2CORR-TRN2U-48XLARGE-EVIDENCE","OBJ-AWS-TRN2U-48XLARGE","evidence","partial","2026-08-13","m2_trn2_correction","draft","S06 固定版本与 S07 2026-08-13 快照覆盖 17 条实例事实；固定首次可用日期仍缺失"
"COMPLETE-M2W2-AWS-INF1-IDENTITY","OBJ-AWS-INFERENTIA1-CHIP","identity","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","芯片/器件身份与 architecture 实现关系已有正式对象和关系；package 物理构造仍未证明。"
"COMPLETE-M2W2-AWS-INF1-PHYSICAL","OBJ-AWS-INFERENTIA1-CHIP","physical","missing_public_data","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记来源明确给出的制程或 HBM 堆叠等实现量；封装、裸片数、中介层、裸片面积和晶体管数均保留 not_found。"
"COMPLETE-M2W2-AWS-INF1-COMPUTE","OBJ-AWS-INFERENTIA1-CHIP","compute","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记芯片级或每 NeuronCore 的公开峰值，不复制执行机制。"
"COMPLETE-M2W2-AWS-INF1-NUMERICS","OBJ-AWS-INFERENTIA1-CHIP","numerics","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记带明确输入精度和作用域的峰值路径；累加器物理位宽等机制仍由架构对象负责。"
"COMPLETE-M2W2-AWS-INF1-MEMORY","OBJ-AWS-INFERENTIA1-CHIP","memory","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记容量、带宽和公开片上层级；有单位或数值分歧时并列。"
"COMPLETE-M2W2-AWS-INF1-INTERCONNECT","OBJ-AWS-INFERENTIA1-CHIP","interconnect","missing_public_data","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记芯片级接口数或聚合额定速率；方向与有效载荷未公开。"
"COMPLETE-M2W2-AWS-INF1-SPECIAL_ENGINES","OBJ-AWS-INFERENTIA1-CHIP","special_engines","missing_public_data","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记实现数量；功能机制保留在架构对象。"
"COMPLETE-M2W2-AWS-INF1-SOFTWARE","OBJ-AWS-INFERENTIA1-CHIP","software","not_applicable","2026-08-13","m2_w2_aws_package_facts","reviewed","软件栈不属于本轮 package 实现对象，沿 implements_architecture 关系复用，不重复建事实。"
"COMPLETE-M2W2-AWS-INF1-EVIDENCE","OBJ-AWS-INFERENTIA1-CHIP","evidence","complete","2026-08-13","m2_final_review_aws_package","reviewed","11 个同日抓取件均已固定并登记正式 endpoint；A01 与 A07 的 latest 和 v2.31.0 正文等价，各只计一个 source_id；最终独立复核已通过。"
"COMPLETE-M2W2-AWS-TRN1-IDENTITY","OBJ-AWS-TRAINIUM1-CHIP","identity","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","芯片/器件身份与 architecture 实现关系已有正式对象和关系；package 物理构造仍未证明。"
"COMPLETE-M2W2-AWS-TRN1-PHYSICAL","OBJ-AWS-TRAINIUM1-CHIP","physical","missing_public_data","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记来源明确给出的制程或 HBM 堆叠等实现量；封装、裸片数、中介层、裸片面积和晶体管数均保留 not_found。"
"COMPLETE-M2W2-AWS-TRN1-COMPUTE","OBJ-AWS-TRAINIUM1-CHIP","compute","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记芯片级或每 NeuronCore 的公开峰值，不复制执行机制。"
"COMPLETE-M2W2-AWS-TRN1-NUMERICS","OBJ-AWS-TRAINIUM1-CHIP","numerics","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记带明确输入精度和作用域的峰值路径；累加器物理位宽等机制仍由架构对象负责。"
"COMPLETE-M2W2-AWS-TRN1-MEMORY","OBJ-AWS-TRAINIUM1-CHIP","memory","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记容量、带宽和公开片上层级；有单位或数值分歧时并列。"
"COMPLETE-M2W2-AWS-TRN1-INTERCONNECT","OBJ-AWS-TRAINIUM1-CHIP","interconnect","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记芯片级接口数或聚合额定速率；方向与有效载荷未公开。"
"COMPLETE-M2W2-AWS-TRN1-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM1-CHIP","special_engines","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记实现数量；功能机制保留在架构对象。"
"COMPLETE-M2W2-AWS-TRN1-SOFTWARE","OBJ-AWS-TRAINIUM1-CHIP","software","not_applicable","2026-08-13","m2_w2_aws_package_facts","reviewed","软件栈不属于本轮 package 实现对象，沿 implements_architecture 关系复用，不重复建事实。"
"COMPLETE-M2W2-AWS-TRN1-EVIDENCE","OBJ-AWS-TRAINIUM1-CHIP","evidence","complete","2026-08-13","m2_final_review_aws_package","reviewed","11 个同日抓取件均已固定并登记正式 endpoint；A01 与 A07 的 latest 和 v2.31.0 正文等价，各只计一个 source_id；最终独立复核已通过。"
"COMPLETE-M2W2-AWS-INF2-IDENTITY","OBJ-AWS-INFERENTIA2-CHIP","identity","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","芯片/器件身份与 architecture 实现关系已有正式对象和关系；package 物理构造仍未证明。"
"COMPLETE-M2W2-AWS-INF2-PHYSICAL","OBJ-AWS-INFERENTIA2-CHIP","physical","missing_public_data","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记来源明确给出的制程或 HBM 堆叠等实现量；封装、裸片数、中介层、裸片面积和晶体管数均保留 not_found。"
"COMPLETE-M2W2-AWS-INF2-COMPUTE","OBJ-AWS-INFERENTIA2-CHIP","compute","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记芯片级或每 NeuronCore 的公开峰值，不复制执行机制。"
"COMPLETE-M2W2-AWS-INF2-NUMERICS","OBJ-AWS-INFERENTIA2-CHIP","numerics","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记带明确输入精度和作用域的峰值路径；累加器物理位宽等机制仍由架构对象负责。"
"COMPLETE-M2W2-AWS-INF2-MEMORY","OBJ-AWS-INFERENTIA2-CHIP","memory","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记容量、带宽和公开片上层级；有单位或数值分歧时并列。"
"COMPLETE-M2W2-AWS-INF2-INTERCONNECT","OBJ-AWS-INFERENTIA2-CHIP","interconnect","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","仅登记芯片级接口数或聚合额定速率；方向与有效载荷未公开。"
"COMPLETE-M2W2-AWS-INF2-SPECIAL_ENGINES","OBJ-AWS-INFERENTIA2-CHIP","special_engines","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记实现数量；功能机制保留在架构对象。"
"COMPLETE-M2W2-AWS-INF2-SOFTWARE","OBJ-AWS-INFERENTIA2-CHIP","software","not_applicable","2026-08-13","m2_w2_aws_package_facts","reviewed","软件栈不属于本轮 package 实现对象，沿 implements_architecture 关系复用，不重复建事实。"
"COMPLETE-M2W2-AWS-INF2-EVIDENCE","OBJ-AWS-INFERENTIA2-CHIP","evidence","complete","2026-08-13","m2_final_review_aws_package","reviewed","11 个同日抓取件均已固定并登记正式 endpoint；A01 与 A07 的 latest 和 v2.31.0 正文等价，各只计一个 source_id；最终独立复核已通过。"
"COMPLETE-M2W2-AWS-TRN3-IDENTITY","OBJ-AWS-TRAINIUM3-CHIP","identity","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","芯片/器件身份与 architecture 实现关系已有正式对象和关系；package 物理构造仍未证明。"
"COMPLETE-M2W2-AWS-TRN3-PHYSICAL","OBJ-AWS-TRAINIUM3-CHIP","physical","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","只登记来源明确给出的制程或 HBM 堆叠等实现量；封装、裸片数、中介层、裸片面积和晶体管数均保留 not_found。"
"COMPLETE-M2W2-AWS-TRN3-COMPUTE","OBJ-AWS-TRAINIUM3-CHIP","compute","partial","2026-08-13","m2_w2_aws_package_facts","reviewed","登记芯片级或每 NeuronCore 的公开峰值，不复制执行机制。"
