"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-M2NA-0187","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0188","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0189","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0190","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0191","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0192","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0193","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0194","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0195","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0196","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0197","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0198","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0199","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0200","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0201","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0202","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0203","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0204","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0205","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0206","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0207","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0208","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0209","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0210","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0211","SEARCH-M2NA-0106","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0212","SEARCH-M2NA-0107","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0213","SEARCH-M2NA-0108","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0214","SEARCH-M2NA-0109","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0215","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0216","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0217","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-PTX-ISA-9-3","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0218","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0219","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0220","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-PTX-ISA-9-3","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0221","SEARCH-M2NA-0112","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0222","SEARCH-M2NA-0112","SRC-M2NA-NVIDIA-BLACKWELL-ULTRA-SOFTMAX-2026","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0223","SEARCH-M2NA-0113","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0224","SEARCH-M2NA-0113","SRC-M2NA-NVIDIA-BLACKWELL-ULTRA-SOFTMAX-2026","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0225","SEARCH-M2NA-0114","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0226","SEARCH-M2NA-0115","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0227","SEARCH-M2NA-0116","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0228","SEARCH-M2NA-0116","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0229","SEARCH-M2NA-0117","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0230","SEARCH-M2NA-0117","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0231","SEARCH-M2NA-0118","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0232","SEARCH-M2NA-0118","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0233","SEARCH-M2NA-0119","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0234","SEARCH-M2NA-0119","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0235","SEARCH-M2NA-0120","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0236","SEARCH-M2NA-0120","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0237","SEARCH-M2NA-0121","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0238","SEARCH-M2NA-0121","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0239","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0240","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0241","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0242","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0243","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0244","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0245","SEARCH-M2NA-0124","SRC-M2NA-AMD-CES2026-RELEASE","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0246","SEARCH-M2NA-0125","SRC-M2NA-AMD-CES2026-RELEASE","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0247","SEARCH-M2NA-0126","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","needs_resolution","The fixed whitepaper was searched for an explicit software programming-model statement; no directly locatable support was found."
"SRESULT-M2NA-0248","SEARCH-M2NA-0127","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","The fixed snapshot does not state CUDA or another architecture programming model."
"SRESULT-M2NA-0249","SEARCH-M2NA-0128","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","PDF p.9 distinguishes 16 parallel L2 channels and 16-way set associativity; neither supports FIELD-MEM-BANKS."
"SEARCH-M2W2-AWS-INF1-PACKAGE-1","SEARCH-M2W2-AWS-INF1-PACKAGE","SRC-M2-GA-A01","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-PACKAGE-2","SEARCH-M2W2-AWS-INF1-PACKAGE","SRC-M2-GA-A02","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-DIE-COUNT-1","SEARCH-M2W2-AWS-INF1-DIE-COUNT","SRC-M2-GA-A01","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-DIE-COUNT-2","SEARCH-M2W2-AWS-INF1-DIE-COUNT","SRC-M2-GA-A02","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-INTERPOSER-1","SEARCH-M2W2-AWS-INF1-INTERPOSER","SRC-M2-GA-A01","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-INTERPOSER-2","SEARCH-M2W2-AWS-INF1-INTERPOSER","SRC-M2-GA-A02","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-DIE-AREA-1","SEARCH-M2W2-AWS-INF1-DIE-AREA","SRC-M2-GA-A01","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-DIE-AREA-2","SEARCH-M2W2-AWS-INF1-DIE-AREA","SRC-M2-GA-A02","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-TRANSISTORS-1","SEARCH-M2W2-AWS-INF1-TRANSISTORS","SRC-M2-GA-A01","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF1-TRANSISTORS-2","SEARCH-M2W2-AWS-INF1-TRANSISTORS","SRC-M2-GA-A02","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-PACKAGE-1","SEARCH-M2W2-AWS-TRN1-PACKAGE","SRC-M2-GA-A03","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-PACKAGE-2","SEARCH-M2W2-AWS-TRN1-PACKAGE","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-DIE-COUNT-1","SEARCH-M2W2-AWS-TRN1-DIE-COUNT","SRC-M2-GA-A03","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-DIE-COUNT-2","SEARCH-M2W2-AWS-TRN1-DIE-COUNT","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-INTERPOSER-1","SEARCH-M2W2-AWS-TRN1-INTERPOSER","SRC-M2-GA-A03","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-INTERPOSER-2","SEARCH-M2W2-AWS-TRN1-INTERPOSER","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-DIE-AREA-1","SEARCH-M2W2-AWS-TRN1-DIE-AREA","SRC-M2-GA-A03","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-DIE-AREA-2","SEARCH-M2W2-AWS-TRN1-DIE-AREA","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-TRANSISTORS-1","SEARCH-M2W2-AWS-TRN1-TRANSISTORS","SRC-M2-GA-A03","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN1-TRANSISTORS-2","SEARCH-M2W2-AWS-TRN1-TRANSISTORS","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-PACKAGE-1","SEARCH-M2W2-AWS-INF2-PACKAGE","SRC-M2-GA-A04","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-PACKAGE-2","SEARCH-M2W2-AWS-INF2-PACKAGE","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-DIE-COUNT-1","SEARCH-M2W2-AWS-INF2-DIE-COUNT","SRC-M2-GA-A04","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-DIE-COUNT-2","SEARCH-M2W2-AWS-INF2-DIE-COUNT","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-INTERPOSER-1","SEARCH-M2W2-AWS-INF2-INTERPOSER","SRC-M2-GA-A04","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-INTERPOSER-2","SEARCH-M2W2-AWS-INF2-INTERPOSER","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-DIE-AREA-1","SEARCH-M2W2-AWS-INF2-DIE-AREA","SRC-M2-GA-A04","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-DIE-AREA-2","SEARCH-M2W2-AWS-INF2-DIE-AREA","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-TRANSISTORS-1","SEARCH-M2W2-AWS-INF2-TRANSISTORS","SRC-M2-GA-A04","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-INF2-TRANSISTORS-2","SEARCH-M2W2-AWS-INF2-TRANSISTORS","SRC-M2-GA-A05","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-PACKAGE-1","SEARCH-M2W2-AWS-TRN3-PACKAGE","SRC-M2-GA-A06","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-PACKAGE-2","SEARCH-M2W2-AWS-TRN3-PACKAGE","SRC-M2-GA-A07","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-PACKAGE-3","SEARCH-M2W2-AWS-TRN3-PACKAGE","SRC-M2-GA-A08","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-PACKAGE-4","SEARCH-M2W2-AWS-TRN3-PACKAGE","SRC-M2-GA-A10","checked_no_support","reviewed","已检查与 封装方式 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-COUNT-1","SEARCH-M2W2-AWS-TRN3-DIE-COUNT","SRC-M2-GA-A06","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-COUNT-2","SEARCH-M2W2-AWS-TRN3-DIE-COUNT","SRC-M2-GA-A07","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-COUNT-3","SEARCH-M2W2-AWS-TRN3-DIE-COUNT","SRC-M2-GA-A08","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-COUNT-4","SEARCH-M2W2-AWS-TRN3-DIE-COUNT","SRC-M2-GA-A10","checked_no_support","reviewed","已检查与 裸片或芯粒数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-INTERPOSER-1","SEARCH-M2W2-AWS-TRN3-INTERPOSER","SRC-M2-GA-A06","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-INTERPOSER-2","SEARCH-M2W2-AWS-TRN3-INTERPOSER","SRC-M2-GA-A07","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-INTERPOSER-3","SEARCH-M2W2-AWS-TRN3-INTERPOSER","SRC-M2-GA-A08","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-INTERPOSER-4","SEARCH-M2W2-AWS-TRN3-INTERPOSER","SRC-M2-GA-A10","checked_no_support","reviewed","已检查与 中介层或基板 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-AREA-1","SEARCH-M2W2-AWS-TRN3-DIE-AREA","SRC-M2-GA-A06","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-AREA-2","SEARCH-M2W2-AWS-TRN3-DIE-AREA","SRC-M2-GA-A07","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-AREA-3","SEARCH-M2W2-AWS-TRN3-DIE-AREA","SRC-M2-GA-A08","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-DIE-AREA-4","SEARCH-M2W2-AWS-TRN3-DIE-AREA","SRC-M2-GA-A10","checked_no_support","reviewed","已检查与 裸片面积 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-TRANSISTORS-1","SEARCH-M2W2-AWS-TRN3-TRANSISTORS","SRC-M2-GA-A06","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-TRANSISTORS-2","SEARCH-M2W2-AWS-TRN3-TRANSISTORS","SRC-M2-GA-A07","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-TRANSISTORS-3","SEARCH-M2W2-AWS-TRN3-TRANSISTORS","SRC-M2-GA-A08","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SEARCH-M2W2-AWS-TRN3-TRANSISTORS-4","SEARCH-M2W2-AWS-TRN3-TRANSISTORS","SRC-M2-GA-A10","checked_no_support","reviewed","已检查与 晶体管数量 相关的固定正文；未找到该物理构造字段的直接陈述。"
"SRESULT-M2W3-AMD-MI455X-AVAILABILITY-PRODUCT","SEARCH-M2W3-AMD-MI455X-AVAILABILITY","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Launch Date is not an availability date."
"SRESULT-M2W3-AMD-MI455X-AVAILABILITY-BROCHURE","SEARCH-M2W3-AMD-MI455X-AVAILABILITY","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Planned 2026 deployment wording is not an actual first-availability date."
"SRESULT-M2W3-AMD-MI455X-AVAILABILITY-MI400","SEARCH-M2W3-AMD-MI455X-AVAILABILITY","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Checked source provides no actual MI455X availability date."
"SRESULT-M2W3-AMD-MI455X-AVAILABILITY-CDNA5","SEARCH-M2W3-AMD-MI455X-AVAILABILITY","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Checked source provides no actual MI455X availability date."
"SRESULT-M2W3-AMD-MI455X-POWER-PRODUCT","SEARCH-M2W3-AMD-MI455X-POWER","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Checked source provides no single-MI455X module power value."
"SRESULT-M2W3-AMD-MI455X-POWER-BROCHURE","SEARCH-M2W3-AMD-MI455X-POWER","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Checked source provides no single-MI455X module power value."
"SRESULT-M2W3-AMD-MI455X-POWER-MI400","SEARCH-M2W3-AMD-MI455X-POWER","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Checked source provides no single-MI455X module power value."
"SRESULT-M2W3-AMD-MI455X-POWER-CDNA5","SEARCH-M2W3-AMD-MI455X-POWER","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Checked source provides no single-MI455X module power value."
"SRESULT-M2W3-AMD-MI455X-ACCUMULATION-PRODUCT","SEARCH-M2W3-AMD-MI455X-ACCUMULATION","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Product source gives peak paths but no programmer-visible accumulation format."
"SRESULT-M2W3-AMD-MI455X-ACCUMULATION-BROCHURE","SEARCH-M2W3-AMD-MI455X-ACCUMULATION","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Product source gives peak paths but no programmer-visible accumulation format."
"SRESULT-M2W3-AMD-MI455X-ACCUMULATION-MI400","SEARCH-M2W3-AMD-MI455X-ACCUMULATION","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Product source gives peak paths but no programmer-visible accumulation format."
"SRESULT-M2W3-AMD-MI455X-ACCUMULATION-CDNA5","SEARCH-M2W3-AMD-MI455X-ACCUMULATION","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Architecture-level precision semantics do not directly establish a product/path-specific MI455X accumulation field."
"SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-PRODUCT","SEARCH-M2W3-AMD-MI455X-PHYSICAL-ACCUM","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Product source provides no physical internal accumulator width or semantics."
"SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-BROCHURE","SEARCH-M2W3-AMD-MI455X-PHYSICAL-ACCUM","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Product source provides no physical internal accumulator width or semantics."
"SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-MI400","SEARCH-M2W3-AMD-MI455X-PHYSICAL-ACCUM","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Product source provides no physical internal accumulator width or semantics."
"SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-CDNA5","SEARCH-M2W3-AMD-MI455X-PHYSICAL-ACCUM","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Architecture mechanisms do not state a MI455X product-specific physical accumulator width."
"SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-PRODUCT","SEARCH-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Product source identifies no dedicated MoE routing, Top-K or related module."
