"signoff_row_id","authorization_scope","action_type","target_path","pk_column","pk_value","column_name","old_value","new_value","source_path","formal_target_premerge_sha256","expected_target_postmerge_sha256","formal_target_premerge_bytes","expected_target_postmerge_bytes","formal_baseline_aggregate_sha256","remediation_package_manifest_sha256","formal_migration_manifest_sha256","reviewer","review_date","verdict","notes"
"FCR-SIGN-0070","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-LOCALITY-SCOPE","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0071","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-MANAGEMENT","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0072","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-NAME","allowed_requirement_target_kinds","","object;component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0073","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-POOLING-MODE","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0074","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-PORTS","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0075","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-READ-BW","allowed_requirement_target_kinds","","object;component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0076","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-READ-TRANSFER-PER-CYCLE","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0077","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-READ-WRITE-MODEL","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0078","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-VIRTUAL-MEMORY","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0079","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-WRITE-BW","allowed_requirement_target_kinds","","object;component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0080","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-MEM-WRITE-TRANSFER-PER-CYCLE","allowed_requirement_target_kinds","","component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0081","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-ACCUMULATION","allowed_requirement_target_kinds","","object;component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0082","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-CONVERSION","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0083","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-OPERAND-A","allowed_requirement_target_kinds","","object;component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0084","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-OPERAND-B","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0085","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-OUTPUT","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0086","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-PHYSICAL-ACCUM","allowed_requirement_target_kinds","","object;component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0087","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-PRODUCT","allowed_requirement_target_kinds","","component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0088","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-ROUNDING","allowed_requirement_target_kinds","","object;component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0089","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-SATURATION","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0090","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-SCALING-GRANULARITY","allowed_requirement_target_kinds","","object;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0091","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-SCALING-MODE","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0092","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-SPARSITY","allowed_requirement_target_kinds","","object;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0093","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-NUM-SUBNORMAL","allowed_requirement_target_kinds","","precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0094","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-CLOCK","allowed_requirement_target_kinds","","object;component;precision_path","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0095","exact_cell_change","update_cell","数据/fields.csv","field_id","FIELD-PHY-CLOCK","allowed_subject_kinds","object","object;component","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0096","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-COOLING","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0097","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-DIE-AREA","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0098","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-DIE-COUNT","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0099","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-FORM-FACTOR","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0100","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-FOUNDRY","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0101","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-HBM-INTERFACE","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0102","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-HBM-STACKS","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0103","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-INTERPOSER","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
"FCR-SIGN-0104","exact_cell_change","add_cell","数据/fields.csv","field_id","FIELD-PHY-PACKAGE","allowed_requirement_target_kinds","","object","审计/子代理交接/field_subject_contract_remediation/candidate-fields.csv","7cf5442800a7e453b34bbda4ac335ccf101ce5cac2dde297be657d4f56a02cae","1723cd5ef441ea12c53e785a4d2e2101f81ecdc5ce10872a02152cfb6539e2ee","23396","25032","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","16d721dde2c39154d40d6c3cef6f6525ac8fd24ef5e3c7ad29c2daef94fa0239","f10921f8eee6fe7dc7c2799cf9c7c753c9d9584a4efa2835d6f15fd5d03f8e25","field_contract_remediation_review","2026-08-13","accept","只授权本行所列精确变更；未列出的文件、行和单元格不得修改。"
